HotelCode|RoomAmenities
209607|Name: Superior Double or Twin Room, Pool View Description: &lt;strong&gt;1 double bed or 2 single beds&lt;/strong&gt;&lt;br /&gt; 398-sq-foot (37-sq-meter) room, balcony with pool views&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt; Name: Superior Double Room, 1 King Bed, Sea View Description: &lt;strong&gt;1 king bed&lt;/strong&gt;&lt;br /&gt; Balcony with beach views&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt; Name: Deluxe Double Room, 1 King Bed, Sea View Description: &lt;strong&gt;1 king bed&lt;/strong&gt;&lt;br /&gt; 398-sq-foot (37-sq-meter) room, balcony with garden views&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt; Name: Deluxe Single Room, 1 Single Bed, Sea View Description: &lt;strong&gt;1 single bed&lt;/strong&gt;&lt;br /&gt; 398-sq-foot (37-sq-meter) room with a balcony&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt; Name: Superior Single Room, 1 Single Bed, Pool View Description: &lt;strong&gt;1 single bed&lt;/strong&gt;&lt;br /&gt; 398-sq-foot (37-sq-meter) room, balcony with pool views&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt; Name: Superior Single Room, 1 Single Bed, Sea View Description: &lt;strong&gt;1 single bed&lt;/strong&gt;&lt;br /&gt; Features a private balcony&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt; Name: Superior Pool View room (Single Traveler only) Description: &lt;strong&gt;1 double bed&lt;/strong&gt;&lt;br /&gt; 398-sq-foot (37-sq-meter) room, balcony with garden views&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Sanctuary Suite Description: &lt;strong&gt;1 king bed&lt;/strong&gt;&lt;br /&gt; 495-sq-foot (46-sq-meter) room with a balcony&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom, a hair dryer, and a separate bathtub and shower&lt;br /&gt;&lt;b&gt;Practical&lt;/b&gt; - Sitting area&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Sanctuary Deluxe Description: &lt;strong&gt;1 king bed&lt;/strong&gt;&lt;br /&gt; 398-sq-foot (37-sq-meter) room with a balcony&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom, a hair dryer, and a separate bathtub and shower&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Sanctuary Superior Description: &lt;strong&gt;1 double or 1 twin bed&lt;/strong&gt;&lt;br /&gt; 323-sq-foot (30-sq-meter) room, balcony with garden views&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom, a hair dryer, and a shower&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Sanctuary Suite - Single Description: &lt;strong&gt;1 king bed&lt;/strong&gt;&lt;br /&gt; 495-sq-foot (46-sq-meter) room with a balcony&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Sanctuary Deluxe- Single Description: &lt;strong&gt;1 king bed&lt;/strong&gt;&lt;br /&gt; 398-sq-foot (37-sq-meter) room, balcony with garden views&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Sanctuary Superior - Single Description: &lt;strong&gt;1 double bed&lt;/strong&gt;&lt;br /&gt; 398-sq-foot (37-sq-meter) room, balcony with garden views&lt;br /&gt;&lt;br /&gt;&lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi, 32-inch TV &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Minibar&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt;
209666|Phone,Free bottled water
209685|Coffee/tea maker,LCD TV
209742|MTGFAC,SAFDEP,TOUR,PRKNG,BEAUTY,CNFFAC,SPA,BAR,REST,PETS
209814|SAFDEP,ORBWLS,LANDRY,INTHS,REST,CONLEV
209857|POOLOT,GIFT,POOL,REST,NSMK,ROOM
209906|Minibar,Rollaway/extra beds available,Plasma TV
210017|Room service (limited hours),Ceiling fan,Free weekday newspaper
210076|BUSCTR,CURREX,TOUR,ORBWLS,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,POOLOT,SAFDEP,BABY,SPA,NSMK,CONLEV,ROOM,HEALTH
210083|BUSCTR,GIFT,ELEV,ORBSHT,CNFFAC,LANDRY,REST,BAR,ORBSPA,POOLOT,SAFDEP,BABY,SPA,INTHS,CONLEV,ROOM,HEALTH
210152|Free toiletries,Hair dryer (on request),Free WiFi
210235|TOUR,ORBWLS,ORBSHT,LANDRY,BAR,REST,ORBSPA,POOLOT,SAFDEP,PRKNG,BEAUTY,NSMK,INTHS,ROOM
210251|Phone,Free cribs/infant beds
210260|Minibar
210321|Refrigerator
210334|POOLOT,GIFT,SAFDEP,ORBSHT,DISABL,LANDRY,SPA,INTHS,REST,NSMK,FPRKNG,ORBSPA
210580|BUSCTR,CURREX,TOUR,ORBWLS,POOL,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,POOLOT,DOCTOR,SAFDEP,BABY,SPA,CONLEV,ROOM
210598|BUSCTR,ORBWLS,POOL,ORBSHT,INTHS,REST,FPRKNG,ROOM
210851|BUSCTR,TOUR,ORBWLS,ELEV,ORBSHT,LANDRY,REST,FPRKNG,ORBSPA,ROOM24,SAFDEP,INTHS,ROOM
210981|Fireplace,Separate dining area
210982|Hair dryer,Microwave
210985|GIFT,ORBWLS,ELEV,LANDRY,INTHS,REST,CONLEV,ORBSPA,ROOM
210986|BUSCTR,GIFT,CURREX,TOUR,ORBWLS,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ROOM24,POOLOT,MTGFAC,SAFDEP,DISABL,BABY,INTHS,NSMK,CONLEV,HEALTH
210987|FLORST,TV,DESK24,AIRCON,SPRINK,WAKEUP,POOLOT,SHOWER,BIDET,PRKIND,AVEQUP,ALRMCK,SPA,BATH,EXCKOT,PRKVAL,ROOM,BUSCTR,CURREX,CRIB,JACUZ,REST,BELL,MTGFAC,POOLIN,DOCTOR,SAFDEP,DISCO,CONLEV,SECURE,OVRPRJ,TOUR,HAC47,ELEV,EXCKIN,PRKBUS,TVCAB,NWSPPR,PRKNG,BABY,SAUNA,CONDSK,HAIR,FAX,BAR,TVSAT,PRKOUT,FRCLLS,NTECLB,NSMK,MULTI
210988|BUSCTR,POOL,CNFFAC,REST,CONLEV,FPRKNG,ORBSPA,HEALTH
210989|POOLOT,MTGFAC,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,RMA207,REST,NSMK,FPRKNG,HAC222
211014|Slippers
211015|Phone,Free toiletries,Shower only
211016|Television
211019|Cable TV service
211021|BUSCTR,ORBWLS,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,POOLOT,MTGFAC,SAFDEP,SPA,NSMK,ROOM
211024|POOLOT,BUSCTR,DOCTOR,TOUR,ORBWLS,ORBSHT,BABY,LANDRY,BAR,REST,NSMK,ROOM
211025|Coffee/tea maker,Bathrobes,Rollaway/extra beds available
211026|BUSCTR,GIFT,CURREX,TOUR,ORBWLS,POOL,ORBSHT,LANDRY,REST,FPRKNG,ORBSPA,DOCTOR,SPA,INTHS,NSMK,ROOM,HEALTH
211027|TOUR,ORBWLS,HAC47,POOL,ORBSHT,LANDRY,BAR,REST,FPRKNG,HAC222,SAFDEP,NTECLB,CONLEV,ROOM
211028|BUSCTR,TOUR,ORBWLS,POOL,ORBSHT,LANDRY,BAR,REST,FPRKNG,POOLOT,SAFDEP,CONLEV,ROOM
211029|POOLOT,MTGFAC,SAFDEP,TOUR,PRKNG,BABY,LANDRY,SPA,BAR,REST,ROOM
212441|CURREX,TOUR,ORBWLS,POOL,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,ORBSPA,ROOM24,POOLOT,POOLIN,DOCTOR,SAFDEP,BABY,NSMK,CONLEV
212442|GIFT,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,ROOM24,POOLOT,MTGFAC,SAFDEP,DISABL,SPA,INTHS,NSMK,CONLEV
212444|Phone,In-room massage available,Satellite TV service
212447|SAFDEP,ORBWLS,ELEV,LANDRY,REST,ORBSPA,ROOM
212449|Cable TV service
212508|Free toiletries,Desk
212509|BUSCTR,ORBWLS,ORBSHT,INTHS,REST,CONLEV,ROOM
213328|GIFT,ORBWLS,POOL,LANDRY,REST,FPRKNG,BAR,ORBSPA,MTGFAC,POOLOT,DOCTOR,SAFDEP,INTHS,NSMK,CONLEV,ROOM
213329|Shower only
213335|CNFFAC,REST
213342|TOUR,ORBWLS,POOL,ELEV,LANDRY,BAR,REST,ORBSPA,ROOM
213343|CURREX,TOUR,POOL,ELEV,LANDRY,RMA207,REST,FPRKNG,HAC222,POOLOT,DOCTOR,SAFDEP,NSMK,ROOM
213344|Free toiletries,Free WiFi
213347|Slippers
214987|TV,OVRPRJ,HAC47,ELEV,DESK24,SPRINK,PRKBUS,WAKEUP,TVCAB,SHOWER,PRKNG,PRKIND,AVEQUP,BABY,INTHS,HAIR,BUSCTR,FAX,CURREX,CRIB,TVSAT,REST,PETS,MTGFAC,PRKOUT,CAR,DOCTOR,NSMK,SECURE,MULTI
215058|TOUR,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,RMA207,BAR,REST,FPRKNG,HAC222,POOLOT,DOCTOR,SAFDEP,BABY,INTHS,NSMK,ROOM
215105|BUSCTR,POOL,ORBSHT,INTHS,REST,ROOM
220595|BUSCTR,CURREX,TOUR,ORBWLS,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,POOLOT,MTGFAC,DOCTOR,SAFDEP,DISABL,BABY,SPA,INTHS,NSMK,CONLEV,ROOM
226196|CURREX,ORBWLS,HAC116,ORBSHT,LANDRY,REST,FPRKNG,ROOM24,POOLOT,SAFDEP,DISABL,NSMK,INTHS,HEALTH
226198|BUSCTR,ORBWLS,ORBSHT,CNFFAC,LANDRY,SPA,INTHS,REST,FPRKNG,ROOM24
226199|BUSCTR,ORBWLS,POOL,PHY42,ELEV,LANDRY,RMA207,REST,FPRKNG,HAC222,POOLOT,SAFDEP,WCHR,BABY,SPA,INTHS,NSMK,CONLEV,ROOM,HEALTH
226202|ORBWLS,POOL,INTHS
226205|BUSCTR,ORBWLS,POOL,ORBSHT,INTHS,REST,CONLEV,ROOM,HEALTH
226208|Air conditioning,In-room safe,Free bottled water,LCD TV
226212|BUSCTR,TOUR,ORBWLS,ELEV,ORBSHT,LANDRY,REST,FPRKNG,SAFDEP,INTHS,CONLEV,NSMK,ROOM
226220|SAFDEP,ORBWLS,ELEV,LANDRY,INTHS,REST,NSMK,ROOM
226222|Deep soaking bathtub
226223|Television,Daily housekeeping,Rollaway/extra beds available,Cable TV service
226224|TOUR,ORBWLS,RMA207,INTHS,BAR,NSMK,HAC222
226225|BUSCTR,ORBWLS,ELEV,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,BAR,SAFDEP,DISABL,NSMK,INTHS,CONLEV,ROOM
226249|Slippers
227869|FLORST,TV,PHSPKR,TEL,DESK24,ADPTRS,AIRCON,WAKEUP,POOLOT,TVRMOT,ALRMCK,MINBAR,SPA,BARBER,EXCKOT,ROOM,HEALTH,BUSCTR,MADSVC,RADIO,CURREX,HAC116,CRIB,LANDRY,REST,GAME,GYM,MTGFAC,CRDTEL,CAR,KIDACT,VALET,SAFDEP,TMPCTL,DVD,KITFUL,HAC47,ELEV,ATM,WTRSKI,TVCAB,NWSPPR,TENNIS,MICRWV,PRKNG,BABY,COFFEE,SAUNA,INTHS,CONDSK,DRGSTR,HAIR,FAX,SAFE,COFMKR,POOL,IRONBD,BAR,FPRKNG,SCUBA,IRON,NSMK,BTHTEL
227872|Stovetop
227875|TOUR,ORBWLS,POOL,ELEV,ORBSHT,LANDRY,BAR,REST,ORBSPA,POOLOT,SAFDEP,CONLEV,INTHS,ROOM
227878|Air conditioning,Free toiletries
227879|ORBWLS,POOL,ORBSHT,CNFFAC,INTHS,REST,ORBSPA,ROOM,HEALTH
227880|TOUR,ORBWLS,ELEV,CNFFAC,RMA207,POOLOT,DISABL,BABY,SPA,INTHS,PHY28,BUSCTR,HAC116,POOL,ORBSHT,LANDRY,BAR,FPRKNG,REST,HAC222,ROOM24,MTGFAC,DOCTOR,SAFDEP,CONLEV,NSMK
227884|BUSCTR,ORBWLS,POOL,ORBSHT,CNFFAC,INTHS,REST,FPRKNG,ORBSPA,ROOM,HEALTH
227896|BUSCTR,ORBWLS,ELEV,LANDRY,INTHS,REST,CONLEV,NSMK,FPRKNG,ROOM
227899|BUSCTR,TOUR,ORBWLS,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,POOLOT,MTGFAC,DOCTOR,NSMK,ROOM
227900|GIFT,SAFDEP,TOUR,ORBWLS,ELEV,ORBSHT,LANDRY,INTHS,REST,FPRKNG,ORBSPA,ROOM24
227901|BUSCTR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,MTGFAC,POOLOT,SAFDEP,BEAUTY,BABY,SPA,NSMK,CONLEV,ROOM
227903|GIFT,TOUR,ORBWLS,ELEV,ORBSHT,LANDRY,BAR,REST,FPRKNG,ORBSPA,SAFDEP,CONLEV,INTHS,ROOM
227905|Phone,Free toiletries,Shower only
227906|BUSCTR,TOUR,ORBWLS,POOL,ORBSHT,LANDRY,BAR,REST,FPRKNG,HAC222,POOLOT,SAFDEP,BABY,ROOM
227907|Daily housekeeping
227908|BUSCTR,GIFT,ORBWLS,ELEV,CNFFAC,LANDRY,RMA207,REST,FPRKNG,HAC222,SAFDEP,CONLEV,INTHS,ROOM
227909|Minibar
227910|BUSCTR,CURREX,ORBWLS,ELEV,LANDRY,REST,FPRKNG,BAR,POOLOT,DOCTOR,SAFDEP,NSMK,INTHS,CONLEV,ROOM
227913|BUSCTR,ORBWLS,ELEV,ORBSHT,CNFFAC,LANDRY,RMA207,REST,FPRKNG,BAR,ORBSPA,POOLOT,SAFDEP,INTHS,NSMK,CONLEV,ROOM
227914|BUSCTR,CURREX,TOUR,ORBWLS,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,ORBSPA,ROOM24,DOCTOR,SAFDEP,BABY,SPA,INTHS,NSMK,CONLEV
227918|BUSCTR,GIFT,ORBWLS,POOL,ORBSHT,ELEV,LANDRY,REST,FPRKNG,ORBSPA,POOLOT,SAFDEP,BEAUTY,SPA,INTHS,CONLEV,ROOM
227919|Private bathroom
227921|ORBWLS,POOL,CNFFAC,INTHS,REST,ROOM
227923|TV,OVRPRJ,DVD,TOUR,HAC47,SHOP,MOVIES,ADPTRS,POOLOT,BIDET,PRKNG,MINBAR,CONDSK,ROOM,PRKVAL,HAIR,MADSVC,TPRESS,COFMKR,LOUNGE,IRONBD,CRIB,TVSAT,REST,FPRKNG,BAR,BELL,KIDACT,TMPCTL
227926|Hair dryer
227927|BUSCTR,GIFT,CURREX,TOUR,ORBWLS,POOL,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,ORBSPA,POOLOT,SAFDEP,BEAUTY,BABY,SPA,INTHS,NSMK,CONLEV,ROOM
229965|CURREX,TOUR,ORBWLS,PHY34,ELEV,ORBSHT,LANDRY,RMA207,REST,BAR,ORBSPA,HAC222,HAC138,POOLOT,DOCTOR,SAFDEP,BEAUTY,INTHS,NSMK,ROOM
230817|ORBWLS,POOL,ORBSHT,INTHS,REST,CONLEV,ORBSPA,ROOM
230818|SAFDEP,ORBWLS,LANDRY,REST,CONLEV,NSMK,ORBSPA,ROOM
230819|In-room safe
230820|BUSCTR,GIFT,TOUR,ORBWLS,POOL,ORBSHT,ELEV,LANDRY,REST,FPRKNG,ROOM24,POOLOT,TENNIS,SAFDEP,BABY,SPA,INTHS,NSMK,CONLEV,ROOM,HEALTH
230824|Private bathroom,Free bottled water
230826|POOLOT,ORBWLS,ELEV,REST,CONLEV,NSMK,FPRKNG,ORBSPA,ROOM
230829|Microwave (on request)
230830|SAFDEP,ORBWLS,ORBSHT,CNFFAC,LANDRY,BAR,REST,CONLEV,ROOM
230832|Hair dryer,Separate bedroom
230834|TOUR,ORBWLS,HAC141,ORBSHT,LANDRY,REST,FPRKNG,HAC222,HAC138,POOLOT,DOCTOR,SAFDEP,INTHS,NSMK,ROOM
230837|TOUR,ORBWLS,ELEV,CNFFAC,ORBSPA,POOLOT,PRKNG,BABY,SPA,INTHS,ROOM,PHY28,HEALTH,BUSCTR,GIFT,CURREX,HAC116,POOL,ORBSHT,LANDRY,REST,FPRKNG,BAR,HAC222,ROOM24,MTGFAC,SAFDEP,WCHR,NTECLB,NSMK,CONLEV
230840|BUSCTR,GIFT,CURREX,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,BAR,ORBSPA,POOLOT,MTGFAC,TENNIS,DOCTOR,SAFDEP,BABY,SPA,NSMK,CONLEV,ROOM
230846|BUSCTR,TOUR,ORBWLS,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,ORBSPA,POOLOT,SAFDEP,BABY,SPA,INTHS,NSMK,CONLEV,ROOM,HEALTH
230847|POOLOT,DOCTOR,CURREX,SAFDEP,ELEV,ORBSHT,BEAUTY,SPA,REST,NSMK,ORBSPA
230849|POOLOT,SAFDEP,TOUR,ORBWLS,ELEV,ORBSHT,BAR,REST,FPRKNG,ROOM
230850|SAFDEP,TOUR,ORBWLS,ELEV,ORBSHT,CNFFAC,LANDRY,INTHS,REST,CONLEV,FPRKNG,ROOM24
230852|Ocean Deluxe View rooms offer you magnificent vistas of the ocean or free form swimming pool. Our guest rooms feature a unique open plan bathroom concept, private balcony, LCD TV and DVD player and panoramic floor-to-ceiling windows.
230853|BUSCTR,ORBWLS,ORBSHT,CNFFAC,LANDRY,INTHS,REST,FPRKNG,ROOM24
231311|CURREX,ORBWLS,ELEV,ORBSHT,CNFFAC,LANDRY,REST,FPRKNG,ROOM24,SAFDEP,BEAUTY,NSMK,INTHS,ROOM
231313|TOUR,ORBWLS,POOL,ORBSHT,BAR,REST,FPRKNG,HAC222,ORBSPA,POOLOT,SAFDEP,CONLEV,NSMK,ROOM
231415|BUSCTR,ORBWLS,POOL,ORBSHT,INTHS,REST,ORBSPA,ROOM
235250|In-room safe
249128|Hair dryer,Premium bedding,Slippers
249129|Turndown service,Kitchen
249130|POOLOT,MTGFAC,BUSCTR,SAFDEP,ELEV,CNFFAC,LANDRY,SPA,REST,CONLEV,ROOM
249131|BUSCTR,POOL,ORBSHT,INTHS,REST,ORBSPA,ROOM,HEALTH
249132|BUSCTR,CURREX,ORBWLS,POOL,ORBSHT,CNFFAC,REST,FPRKNG,BAR,ORBSPA,POOLOT,SAFDEP,BABY,SPA,INTHS,NSMK,ROOM,HEALTH
249133|ORBWLS,ELEV,ORBSHT,CNFFAC,LANDRY,BAR,REST,FPRKNG,ORBSPA,ROOM24,CONLEV,NSMK,INTHS,ROOM
249134|BUSCTR,GIFT,ORBWLS,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,POOLOT,MTGFAC,SAFDEP,SPA,NTECLB,NSMK,ROOM
249135|Balcony
249136|SAFDEP,ORBWLS,ELEV,LANDRY,INTHS,CONLEV,ORBSPA,ROOM
249137|POOLOT,SAFDEP,ORBWLS,PRKNG,ORBSHT,LANDRY,INTHS,BAR,REST,NSMK,ROOM
249138|ORBWLS,POOL,ORBSHT,INTHS,REST
249139|CURREX,TOUR,ORBWLS,ORBSHT,LANDRY,RMA207,REST,FPRKNG,ORBSPA,POOLOT,DOCTOR,SAFDEP,DISABL,BABY,ROOM
249146|BUSCTR,GIFT,TOUR,ORBWLS,POOL,ORBSHT,ELEV,LANDRY,REST,FPRKNG,BAR,ORBSPA,POOLOT,DOCTOR,SAFDEP,BABY,SPA,NSMK,CONLEV,ROOM,HEALTH
249153|CURREX,TOUR,ORBWLS,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,MTGFAC,POOLOT,DOCTOR,SAFDEP,SPA,NSMK,CONLEV,ROOM
249158|Shower only,Free cribs/infant beds
249159|Rollaway/extra beds available
249161|POOLOT,SAFDEP,ORBWLS,ELEV,LANDRY,INTHS,NSMK,FPRKNG,ROOM
249172|BUSCTR,ORBWLS,ORBSHT,CNFFAC,INTHS,REST
249174|Superior Room and  Superior Sea View Room size 40 Sq.  included private balcony.
249175|Television,Balcony
249176|SAFDEP,TOUR,ORBWLS,ELEV,ORBSHT,BABY,LANDRY,BAR,REST,NSMK,ROOM
249177|Shower only
249180|GIFT,CURREX,TOUR,ORBWLS,LANDRY,REST,FPRKNG,ORBSPA,POOLOT,DOCTOR,SAFDEP,CONLEV,ROOM
249182|Air conditioning,Room service (limited hours),In-room safe,Desk
249183|GIFT,CURREX,TOUR,ORBWLS,POOL,ORBSHT,LANDRY,REST,FPRKNG,BAR,ORBSPA,HAC222,POOLOT,MTGFAC,DOCTOR,SAFDEP,BEAUTY,CONLEV,ROOM
249184|ORBWLS,POOL,ORBSHT,INTHS,REST,ORBSPA,ROOM
249186|Balcony
249191|TV,OVRPRJ,HAC47,ELEV,DESK24,AIRCON,SPRINK,PRKBUS,WAKEUP,TVCAB,POOLOT,SHOWER,TENOUT,GOLF,POOLSB,PRKNG,AVEQUP,INTHS,FISH,HAIR,BUSCTR,FAX,CURREX,CRIB,PLYGRD,MINGLF,BAR,TVSAT,SCUBA,REST,PETS,PRKOUT,MTGFAC,CAR,DOCTOR,BOATNG,JOGTRK,NSMK,MULTI,SECURE
249441|POOL,ORBSHT,INTHS,REST,CONLEV,ROOM
249442|GIFT,TOUR,ORBWLS,ORBSHT,CNFFAC,LANDRY,REST,BAR,ORBSPA,POOLOT,MTGFAC,SAFDEP,BABY,NSMK,CONLEV,ROOM
249521|TV,OVRPRJ,PHSPKR,DVD,SHOP,HAC47,MOVIES,ADPTRS,WHTBRD,POOLOT,NWSPPR,TENNIS,GOLF,PRKNG,MINBAR,BABY,INTHS,CONDSK,ROOM,PRKVAL,EXLEVL,BUSCTR,FAX,MADSVC,TPRESS,CURREX,COFMKR,LOUNGE,IRONBD,DSKLMP,COMPUT,BAR,TVSAT,FPRKNG,BELL,SOFABD,TRNDWN,CAR,KIDACT,SAFDEP,FRCLLS,ENTMNT,TMPCTL
249540|BUSCTR,TOUR,ORBWLS,POOL,ORBSHT,CNFFAC,REST,FPRKNG,BAR,ORBSPA,HAC222,SAFDEP,BABY,SPA,INTHS,CONLEV,ROOM,HEALTH
249541|TOUR,ORBWLS,HAC47,ELEV,CNFFAC,ORBSPA,POOLOT,BABY,SPA,ROOM,BUSCTR,GIFT,CURREX,HAC116,POOL,ORBSHT,LANDRY,REST,FPRKNG,BAR,GAME,ROOM24,MTGFAC,DOCTOR,PHY2,SAFDEP,CONLEV,NSMK
249544|TOUR,ORBWLS,ORBSHT,CNFFAC,LANDRY,RMA207,REST,FPRKNG,BAR,ORBSPA,HAC222,HAC138,MTGFAC,POOLOT,SAFDEP,BABY,INTHS,CONLEV,ROOM,HEALTH
249621|TOUR,ORBWLS,PHY42,HAC47,ELEV,CNFFAC,POOLOT,BABY,SPA,ROOM,PHY28,HEALTH,GIFT,CURREX,HAC116,POOL,ORBSHT,LANDRY,BAR,REST,FPRKNG,GAME,MTGFAC,DOCTOR,WCHR,NSMK
249678|POOLOT,BUSCTR,ORBWLS,ELEV,BABY,CNFFAC,LANDRY,SPA,INTHS,REST,CONLEV,ROOM
249679|BUSCTR,GIFT,TOUR,ORBWLS,ORBSHT,ELEV,CNFFAC,LANDRY,REST,ORBSPA,POOLOT,DOCTOR,SAFDEP,BABY,SPA,INTHS,NSMK,CONLEV,ROOM
249728|GIFT,ORBWLS,PHY42,ELEV,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,MTGFAC,POOLOT,DOCTOR,SAFDEP,WCHR,BABY,SPA,ROOM,PHY28
249764|Desk
249782|TOUR,ORBWLS,ELEV,CNFFAC,ORBSPA,POOLOT,GOLF,BEAUTY,BABY,DISABL,SPA,INTHS,HEALTH,BUSCTR,GIFT,CURREX,POOL,ORBSHT,LANDRY,BAR,REST,FPRKNG,ROOM24,MTGFAC,DOCTOR,SAFDEP,CONLEV,NSMK
